brand,model,condition,transmission,body_type,fuel_type,price,mileage_km,engine_cc,age,district,has_trim
22,Land Cruiser Prado,0,3,4,4,58500000,0,2700,2,4,1
16,Other Model,3,0,2,4,2590000,140167,770,25,4,1
22,Land Cruiser Prado,2,3,4,4,58000000,5000,2700,2,4,1
6,Eon,3,0,2,4,4690000,49048,814,10,4,0
5,Vezel,0,3,4,4,17700000,0,1500,2,4,1
0,A3,2,3,4,4,20300000,5000,1000,2,4,1
0,Q3,2,3,4,4,29500000,3000,1000,2,4,1
13,Kyron,3,0,4,0,5850000,24863,1998,18,4,1
22,Axio,3,0,5,4,10000000,139000,1500,11,4,1
22,Vitz,3,0,2,4,8500000,152570,990,8,4,1
4,Raptor Ranger,0,0,4,0,34500000,0,2000,1,4,1
17,Viva Elite,3,0,2,4,4650000,105000,1000,13,6,0
22,Raize,2,0,2,2,12850000,40000,1200,4,4,1
22,Land Cruiser Sahara,3,1,4,0,21350000,73500,4200,23,6,1
5,Vezel,3,0,4,2,16825000,15000,1500,3,4,1
0,A3,2,3,5,4,19000000,3000,1000,2,4,1
20,Maruti,3,1,2,4,1950000,82400,800,21,4,0
0,Q3,2,3,4,4,29500000,3000,1500,2,4,1
22,Taisor,0,0,4,4,11000000,0,1000,1,4,1
22,Taisor,0,0,4,4,11000000,0,1000,1,4,1
22,Roomy,2,0,4,4,9675000,14331,990,3,12,1
22,Roomy,3,0,2,4,10500000,8500,1000,1,4,1
0,A6,3,3,5,4,10800000,124399,2000,16,6,0
15,Lafesta,3,0,3,4,8600000,125000,2000,13,4,0
5,Fit,3,0,2,2,7275000,99926,1490,12,4,1
22,Axio,3,0,5,4,7450000,128000,1500,19,6,0
12,CLA 180,0,3,5,4,33000000,0,1330,2,4,1
22,Roomy,0,0,2,4,9400000,6000,1000,3,4,1
22,Roomy,2,0,2,4,10395000,1900,1000,1,4,1
12,E200,0,3,5,4,62500000,0,2000,1,4,1
12,EQS 450,0,3,4,1,85000000,0,0,2,4,1
22,Roomy,2,0,2,4,10575000,3180,1000,1,4,1
12,EQS 450,0,3,4,1,85000000,0,0,2,4,1
15,Navara,3,0,3,0,5700000,265773,2488,16,4,0
2,Glory,3,0,4,4,8975000,54161,1498,4,4,1
16,Taycan,0,3,1,1,67500000,800,0,2,4,0
5,Civic,3,2,5,4,13200000,67000,1000,7,4,1
20,Swift,3,3,2,4,7590000,125000,1000,9,4,1
16,Model Y,0,3,6,1,28000000,0,0,2,4,1
1,523i,2,3,5,4,52500000,5000,2000,1,4,1
7,Other Model,0,0,4,4,12500000,0,1000,1,4,1
11,Flair,2,0,2,2,6800000,23000,660,2,10,1
0,e-tron,3,0,4,1,29500000,21000,0,2,4,1
22,Vitz,3,0,4,4,5500000,120000,1000,17,4,1
1,218i,2,0,5,4,25000000,17000,1500,3,4,1
22,Voxy,3,0,3,2,15500000,164000,1800,12,4,0
12,E200,3,0,5,4,15250000,98000,1800,15,4,0
1,i7,0,3,5,1,105500000,0,0,2,4,1
22,Roomy,2,0,2,4,9000000,33000,1000,4,4,1
1,i7,0,3,5,1,105000000,0,0,2,4,1
3,Thor,2,0,2,4,9600000,11700,1000,3,4,1
20,Vitara,3,0,4,4,9000000,85000,2000,13,4,0
22,Prius,3,0,2,2,10800000,144000,1800,12,9,1
3,Thor,2,0,2,4,9800000,21000,1000,4,4,1
1,525i,0,3,5,4,65500000,0,2000,1,4,1
5,Fit,3,0,2,4,7000000,86000,1300,12,4,1
20,Celerio,3,0,2,4,4600000,167500,1000,11,4,0
20,Wagon R,0,0,2,4,8500000,0,650,1,4,1
5,Civic,3,0,5,4,6750000,194000,1500,16,4,1
11,Flair,2,0,2,4,9200000,6200,650,2,4,1
22,Vitz,3,0,2,4,8500000,78982,990,8,4,0
8,Range Rover Sport,3,3,4,0,38500000,69000,2000,7,4,1
22,Yaris Ativ,0,0,5,4,18500000,0,1500,1,4,1
14,Montero,3,3,4,0,14000000,327000,2500,15,4,1
22,Alphard,0,0,6,4,69500000,200,2500,1,4,1
12,S400,3,3,5,4,42500000,40000,3500,12,4,1
5,Fit,3,3,2,2,8200000,15083,1500,11,13,1
0,Q7,3,3,6,4,29900000,71000,2000,8,4,1
22,Axio,3,0,5,2,11100000,179000,1500,9,4,1
16,Macan,3,3,4,4,32500000,55000,2000,9,4,1
9,NX300H,3,3,4,4,18550000,115000,2500,11,4,1
22,Land Cruiser Sahara,3,3,4,4,48000000,70000,2000,11,4,1
8,Range Rover,3,3,4,4,75000000,15000,2000,7,4,1
5,CRV,0,0,6,4,31275000,0,1500,1,4,1
22,Urban Cruiser,0,0,4,2,16800000,0,1500,1,4,1
3,Rocky,0,0,4,2,12950000,0,1000,1,4,1
8,Range Rover Sport,3,3,4,4,43500000,44000,2000,7,4,1
0,A3,1,0,5,4,17000000,8000,1000,3,4,1
0,A3,1,0,2,4,16000000,10000,1000,3,4,1
8,Discovery Sport,1,0,4,2,41000000,2000,1500,2,4,1
22,Yaris Cross,0,0,4,2,17450000,0,1500,1,4,1
22,Roomy,0,0,2,4,9000000,0,1000,1,4,1
22,Corolla,1,0,4,2,26500000,0,1800,1,4,1
22,Aqua,1,0,2,2,16000000,0,1500,1,4,1
22,Prius,1,0,5,2,23500000,10000,1800,2,4,1
0,A3,1,0,2,4,13500000,8000,1000,2,4,1
5,City,3,0,5,4,12990000,2700,1000,1,4,1
20,Swift,3,0,2,4,5290000,172000,1320,21,4,1
15,Magnite,0,0,4,4,9200000,50,1000,1,4,1
20,Other Model,3,0,2,4,5195000,89171,650,10,4,1
22,Aqua,3,0,4,2,7695000,141929,1500,12,4,0
15,Magnite,0,0,4,4,8100000,50,1000,1,4,1
20,Swift,3,0,2,4,5100000,93116,1300,22,12,0
0,Q7,3,0,4,4,25000000,88000,1980,10,4,1
0,Q7,3,3,4,4,29500000,69000,3000,9,4,1
22,Carina,3,0,5,0,4700000,220000,1970,29,1,0
20,Alto,3,1,2,4,2850000,200000,800,16,12,0
15,March,3,0,2,4,3265000,162324,990,27,4,0
22,Raize,3,0,4,4,12050000,8600,1200,2,4,1
20,Wagon R ZX,0,0,2,2,8990000,0,650,1,4,1
5,N-Box,3,0,2,2,6690000,69000,650,9,4,1
5,CRV,3,0,4,4,16500000,94000,1500,8,4,1
22,Vitz,3,0,2,4,7200000,66000,1000,10,10,0
20,Wagon R FX,2,0,2,2,7775000,9000,660,3,6,1
22,Land Cruiser Prado,1,0,4,4,51500000,5000,2800,3,18,1
7,Sorento,3,0,4,0,11250000,181500,2200,14,4,1
9,LX600,0,0,4,4,123000000,800,3500,2,4,0
7,Sorento,3,0,4,0,10800000,223500,2200,15,4,1
22,Axio,3,0,5,4,11000000,164000,1500,10,4,1
22,Tank,3,0,4,4,7300000,69500,1000,8,4,1
15,Serena,0,0,3,2,23000000,0,1500,1,4,1
22,Hilux,0,0,4,0,29800000,0,2800,1,4,1
22,Axio,3,0,5,2,11600000,115500,1500,9,4,1
22,Raize,2,0,5,4,12175000,10000,1000,3,12,1
22,Raize,0,0,2,2,13990000,0,1200,1,4,1
1,i4,3,0,5,1,34590000,18000,0,4,4,1
22,Axio,3,0,5,2,13000000,74500,1500,7,5,1
23,Taigun,0,0,6,4,11790000,0,1000,1,4,1
6,Venue,0,0,6,4,12490000,0,1000,1,4,1
7,Other Model,0,0,2,4,12990000,0,1000,1,4,1
22,Land Cruiser Prado,3,0,4,4,24900000,173000,2700,16,4,1
9,LX600,1,0,4,4,122000000,0,3500,1,4,0
12,EQE 300,3,0,6,1,48590000,20000,0,2,4,1
12,G400d,2,0,4,0,148500000,5000,2900,3,4,1
22,Land Cruiser Prado,1,0,4,4,56500000,0,2700,1,4,1
6,Santa Fe,3,3,4,4,13350000,67000,2400,11,4,1
5,Vezel,1,0,4,2,19500000,0,1500,1,4,1
22,Axio,3,0,5,2,9200000,172439,1490,11,6,0
5,City,0,0,5,4,13850000,100,1000,1,4,1
20,Wagon R ZX,0,0,2,2,8950000,50,650,1,4,1
20,XBee,2,0,2,2,9725000,6000,1000,2,4,1
20,Wagon R ZX,0,0,2,2,8950000,50,650,1,4,1
3,Mira,2,0,2,4,6975000,2000,650,2,4,1
16,KUV 100,3,1,2,4,5500000,15000,1200,5,4,0
18,Other Model,3,0,2,4,4500000,131000,1490,19,2,1
15,X-Trail,3,0,4,2,11500000,128230,2000,10,4,1
7,Sportage,3,3,4,4,6500000,280664,2200,15,4,0
6,Accent,3,1,5,4,2650000,150000,1341,23,14,0
5,Fit,3,0,2,2,6470000,161000,1300,13,9,1
22,Aqua,3,0,2,4,7800000,156200,1490,12,4,0
7,Rio,3,3,5,4,5000000,195680,1400,11,4,0
22,Vitz,3,0,4,4,8650000,73000,1000,7,4,0
7,Rio,3,3,5,4,5000000,152727,1400,11,4,0
5,Vezel,0,0,6,2,20590000,0,1490,1,4,1
0,A3,3,0,5,4,14990000,61500,1000,7,4,1
15,X-Trail,3,0,2,2,10500000,140000,2000,11,5,0
7,Picanto,3,0,2,4,5000000,114083,1000,9,4,0
12,CLA 180,2,0,5,4,25990000,14000,1330,4,4,1
22,Voxy,0,0,6,4,31250000,0,1800,1,5,1
22,CHR,3,0,4,4,12550000,240000,1190,8,4,1
12,EQE 300,3,0,4,1,55000000,21000,0,2,4,0
16,QQ,3,1,2,4,1520000,95000,800,20,12,1
22,Raize,2,0,4,2,12850000,31000,1200,3,4,1
5,City,0,0,2,4,13750000,0,998,1,5,1
20,XBee,0,0,2,2,12950000,17,1200,0,4,1
5,Vezel,0,0,4,2,18700000,0,1490,1,4,1
22,Premio,3,0,5,4,11175000,160000,1500,13,12,1
22,Roomy,2,0,2,4,10800000,3900,1000,2,4,1
20,Wagon R FZ,3,0,2,2,6650000,74156,650,9,4,1
3,Mira,0,0,2,4,6350000,1000,650,1,4,1
5,Vezel,2,0,4,2,18250000,13100,1500,3,4,1
22,Raize,3,0,4,4,11800000,29000,990,3,4,1
20,Hustler,3,0,2,4,6400000,108000,650,10,6,1
22,Axio,3,0,5,2,11000000,127000,1500,10,4,1
22,Vitz,3,0,2,4,5850000,133334,990,18,4,0
22,Yaris Ativ,3,0,5,4,9800000,103000,1200,7,4,0
7,Other Model,0,0,4,4,10390000,0,1000,1,4,1
7,Other Model,1,0,4,4,11390000,0,1000,1,4,1
7,Other Model,0,0,4,4,11390000,0,1000,1,4,1
5,Vezel,0,0,4,2,19800000,0,1500,0,4,1
12,A140,3,1,2,4,2800000,197000,1300,27,4,1
5,Vezel,0,0,4,2,20000000,0,1490,1,4,1
5,Vezel,2,0,4,2,18000000,1500,1498,1,6,0
16,800,3,1,2,4,2200000,128000,800,20,4,0
13,MX 7,3,1,5,4,3125000,138000,1500,13,4,1
11,Familia,3,0,5,4,3850000,143000,1500,23,4,0
22,Yaris,0,0,2,4,10375000,0,1000,1,4,1
20,Wagon R ZX,0,0,2,2,8680000,300,650,1,6,1
2,Glory,3,1,6,0,8000000,28000,1250,6,10,1
12,E300,3,0,5,2,14950000,123000,2150,12,4,0
16,800,3,1,2,4,2675000,17162,800,14,4,1
20,Wagon R FX,2,1,2,2,7550000,11600,660,2,4,1
20,Other Model,0,0,3,4,9800000,0,660,1,4,1
22,Hilux,3,0,4,0,25390000,2700,2800,1,4,1
1,520d,3,0,5,4,22800000,85000,2000,12,4,1
20,Swift,3,0,2,4,7900000,92000,1000,9,4,1
23,T-Cross,2,0,2,4,15200000,4700,1000,3,4,1
22,Belta,3,0,5,4,5950000,159000,1000,18,6,0
22,Vitz,3,0,2,4,4500000,217000,1000,24,12,0
0,A3,3,0,2,4,15500000,118020,1000,9,4,1
20,Maruti,3,1,2,4,2975000,84255,1061,21,4,1
5,Grace,3,0,5,2,8950000,196500,1500,11,6,1
22,Premio,3,0,5,4,12950000,124000,1496,10,7,1
12,CLA 180,3,3,5,4,18790000,93500,1600,9,6,1
20,Fronx,0,0,4,2,10100000,0,998,1,4,1
5,CRV,3,0,4,4,18950000,89000,1500,7,6,1
20,Celerio,3,0,2,4,4800000,138786,1000,10,4,1
22,Allion,3,0,5,4,13450000,142300,1500,10,6,1
13,Panda,3,1,2,4,2695000,65000,1000,13,4,0
20,Fronx,0,0,4,2,10100000,0,998,1,4,1
5,City,0,0,5,4,13750000,0,1000,1,4,1
20,Hustler,2,0,2,2,8990000,2457,660,2,4,1
5,Vezel,2,0,4,4,18000000,7000,1500,1,4,1
7,Other Model,1,0,4,4,10390000,0,1000,1,4,1
10,Other Model,0,0,4,3,22645000,0,1496,1,6,1
5,Vezel,3,0,4,2,11500000,80000,1500,10,4,1
7,Cerato,3,0,5,4,6850000,156000,1600,12,10,0
22,Yaris Cross,3,0,4,2,15490000,31000,1500,3,6,1
5,Vezel,3,0,4,2,11475000,130200,1500,8,4,1
22,Axio,3,0,5,2,9550000,149000,1496,12,4,0
7,Seltos,0,0,4,4,18975000,0,1500,0,4,1
3,Taft,2,0,2,4,8590000,7560,660,3,6,1
22,Starlet,3,1,2,4,3450000,185000,1330,29,12,0
7,Carens,0,0,4,4,18975000,0,1500,0,4,1
19,KWID,3,1,2,4,3895000,135609,800,11,6,1
13,Actyon,3,0,4,0,5295000,176000,2000,18,6,1
20,Alto,3,1,2,4,3849999,168126,800,12,6,1
20,Maruti,3,1,2,4,1995000,45537,800,22,6,1
15,X-Trail,3,0,4,4,13500000,24200,2000,10,4,0
22,Raize,0,0,2,4,12750000,0,1000,1,4,1
5,Vezel,3,0,4,2,8990000,120000,1500,12,4,1
22,Hilux,2,0,4,0,22900000,16000,2400,3,10,1
20,Wagon R,2,0,2,4,7490000,7900,660,3,6,1
0,Q5,3,0,4,4,16000000,265000,2000,12,4,0
20,Alto,3,1,2,4,4200000,63245,800,11,8,1
20,Alto,3,0,2,4,5100000,106000,660,9,6,1
8,Discovery,3,0,4,0,28500000,250000,3000,13,4,1
20,Wagon R FZ,3,0,2,2,6790000,68206,650,8,4,1
12,E200,3,0,5,4,12950000,170000,1800,16,4,1
15,Dayz,3,0,2,4,5885000,38854,650,10,4,0
20,Wagon R FZ,3,0,2,4,6775000,126878,650,9,4,0
22,Vitz,3,0,2,4,7690000,96457,990,9,4,0
22,Aqua,3,0,2,2,8750000,83000,1496,11,4,1
22,Raize,2,0,5,2,13650000,11320,1190,1,4,1
22,Raize,2,0,4,4,12650000,3800,1000,1,4,1
22,Roomy,2,0,4,4,10600000,16250,1000,2,4,1
20,Alto,2,0,2,2,6500000,6054,660,2,4,0
20,Wagon R,2,0,2,4,7350000,12088,650,2,4,1
7,Other Model,0,0,4,4,11390000,0,1000,1,4,1
22,Urban Cruiser,0,0,4,2,16700000,0,1500,1,4,1
5,Vezel,0,0,4,2,18800000,124,1490,1,4,1
22,Raize,0,0,4,2,13990000,200,1200,1,4,1
17,Viva Elite,3,1,2,4,4000000,156990,1000,14,6,0
5,Freed,0,0,3,2,18900000,0,1500,1,10,1
20,Alto,3,0,2,4,5475000,121914,650,10,4,0
22,Allion,3,0,5,4,8650000,127729,1490,19,4,0
22,Vitz,3,0,2,4,7575000,89520,990,9,4,1
22,Passo,3,0,2,4,6800000,97500,1000,9,4,0
16,Panamera,3,0,1,2,33000000,63000,3000,13,6,1
20,Alto,3,0,2,4,5275000,159945,650,10,4,0
22,Raize,1,0,4,2,12990000,46313,1190,3,4,1
22,Pixis,2,0,2,4,7650000,11000,650,3,6,1
22,Urban Cruiser,0,0,4,2,16700000,0,1500,1,4,1
22,Land Cruiser Prado,3,0,4,4,50500000,17000,2700,3,4,1
22,Raize,2,0,2,4,13900000,8000,1200,3,9,1
10,MG4 X,0,0,2,1,16000000,0,0,2,6,1
17,Viva Elite,3,0,2,4,4490000,103000,1000,16,4,0
22,Hilux,0,0,4,0,28800000,0,2755,0,18,1
22,Corolla,2,0,5,4,16500000,38000,1000,3,4,0
20,Alto,3,1,2,4,3500000,101210,800,12,12,1
5,City,0,0,5,4,13200000,0,1000,1,4,1
20,Wagon R,2,0,2,2,7750000,2500,660,2,4,1
12,CLA 250,2,0,5,2,39500000,5000,1300,2,4,1
22,Hilux,0,0,4,0,30500000,0,2800,1,4,1
5,Vezel,0,0,4,4,19800000,0,1500,1,4,1
5,Fit,3,0,2,2,7500000,148000,1500,12,6,1
5,City,0,0,5,4,13800000,0,1000,1,4,1
22,Hilux,0,0,4,0,30500000,0,2800,1,4,1
17,Viva Elite,3,0,2,4,4550000,123800,1000,15,12,1
0,A1,3,3,2,4,7850000,75000,1000,9,4,1
22,Hilux,3,1,4,0,10850000,180000,2500,19,4,1
22,Aqua,3,0,2,2,6850000,74179,1496,13,4,0
12,C200,2,0,5,4,44000000,4000,1500,2,4,1
1,520i,3,0,5,4,14800000,71000,2000,15,4,1
22,Hilux,0,0,4,0,26500000,0,2800,1,4,1
0,A3,2,0,2,4,15000000,24880,1000,3,4,1
15,X-Trail,3,0,4,2,9550000,140000,2000,11,6,1
0,A3,0,0,5,4,37500000,0,1500,1,4,1
22,Fortuner,3,0,4,0,24900000,70000,3000,13,4,1
3,Hijet,1,1,2,4,5200000,0,660,2,6,0
22,Premio,3,0,5,4,14600000,122000,1500,8,4,0
5,Grace,3,0,5,2,9675000,66500,1500,10,4,1
5,Civic,3,0,5,4,6950000,183000,1600,19,4,0
22,Hilux,0,0,4,4,25500000,0,2700,1,4,1
14,eK Wagon,2,0,2,2,8350000,2000,660,2,6,1
18,408,1,0,4,2,24200000,1000,1200,1,6,1
16,Model 3,0,0,5,1,33000000,0,0,2,6,1
14,eK Wagon,2,0,2,2,8350000,2000,660,2,6,1
1,218i,2,0,5,4,26500000,6000,1500,2,4,1
22,Urban Cruiser,0,0,4,2,16290000,0,1500,0,4,1
3,Mira,0,0,2,4,6700000,0,650,1,4,1
0,A3,3,0,5,4,13990000,105000,1000,8,4,1
22,Land Cruiser Prado,2,0,4,4,51300000,17000,2700,3,4,1
22,Corolla,2,0,5,4,17900000,7200,1500,3,4,1
22,Taisor,0,0,4,4,11350000,0,1000,1,6,1
5,Vezel,0,0,4,2,19490000,0,1498,1,4,1
22,Corolla,2,0,4,2,26400000,2130,1800,2,4,1
12,C200,3,0,5,0,23900000,80000,1600,8,4,1
14,Eclipse Cross,3,0,4,4,14750000,75000,1500,8,4,1
20,Alto,3,0,2,4,5250000,103000,660,10,9,0
20,Alto,3,1,2,4,2750000,157000,796,20,1,1
15,Sylphy,3,0,5,4,9200000,87500,1800,12,6,0
8,Defender,0,0,4,2,79500000,0,2000,0,4,1
22,Taisor,0,0,2,4,11890000,0,1000,1,4,1
5,Fit,3,0,2,2,7900000,123000,1500,12,4,1
20,Alto,3,1,2,4,3325000,68784,796,15,18,0
7,Sportage,3,0,4,4,8750000,115000,1999,16,4,0
22,Vitz,3,0,2,4,4150000,180000,990,26,4,0
22,Yaris,3,0,5,4,6100000,165000,1298,18,9,1
22,Roomy,2,0,3,4,10150000,10500,999,3,4,1
5,City,2,0,5,4,13000000,0,996,1,4,1
22,Crown,1,0,5,2,51000000,300,2500,1,4,1
22,Corona,3,1,5,4,1975000,150000,1500,35,8,1
6,Grand i10,3,0,2,4,5350000,92000,1000,8,4,1
22,Aqua,3,0,2,4,7600000,113000,1500,12,6,0
1,225XE,3,0,2,2,14500000,74000,1500,9,4,1
20,Alto,3,0,2,4,5490000,65000,660,9,10,1
9,LM 500h,3,0,3,4,89500000,9000,2500,1,4,1
5,Vezel,0,0,4,4,19900000,0,1500,1,6,1
15,AD Wagon,3,1,6,4,3050000,133142,1298,24,4,1
8,Range Rover Sport,3,0,6,0,47500000,89000,2000,8,4,1
22,Yaris,2,0,2,4,8650000,17250,1000,3,12,1
22,Vitz,3,0,2,4,7500000,98000,1000,9,4,1
14,Eclipse Cross,3,0,4,4,13285000,80000,1500,8,4,1
22,Roomy,2,0,4,4,10475000,5000,1000,3,4,1
0,Q2,3,3,5,4,12500000,73000,1000,9,4,0
14,Montero,3,0,4,0,19500000,21400,3200,13,6,0
0,Q2,3,0,5,4,12650000,65000,1000,9,4,1
12,C200,2,0,5,4,38900000,2000,1500,3,4,1
20,Maruti,3,1,2,4,2175000,185000,796,21,2,0
20,Alto,3,1,2,4,3650000,158000,800,11,6,1
22,Wigo,3,0,2,4,5600000,129000,1000,9,4,1
22,Premio,3,0,5,4,13300000,95867,1500,10,6,1
20,Wagon R,2,0,6,4,7375000,9500,650,2,4,1
22,Raize,3,0,4,2,13500000,10568,1200,1,6,0
21,Nano,3,0,2,4,2400000,85000,624,10,17,0
22,Rush,3,0,4,4,13500000,53272,1500,7,6,0
20,Swift,3,0,2,4,4250000,196000,1300,22,6,0
1,725D,3,0,5,0,51000000,4000,2000,7,4,0
22,Aqua,3,0,2,2,8500000,131000,1500,11,4,1
20,Swift,3,1,2,4,3850000,155000,1300,19,6,0
6,Venue,0,0,2,4,13575000,0,1000,0,4,1
20,Wagon R ZX,0,0,2,2,7990000,21,660,1,4,1
22,Vitz,3,0,2,4,7800000,92329,990,7,4,0
20,Wagon R FZ,3,0,2,2,6750001,69597,650,8,4,1
22,Yaris,3,0,2,4,9190000,16990,990,3,4,1
20,Wagon R FZ,3,0,2,2,6990000,37826,650,9,4,1
5,CRV,3,0,4,4,14500000,131000,1500,8,4,0
22,CHR,3,0,4,4,12850000,51915,1190,7,4,0
16,Cooper,3,0,2,4,13590000,66356,1190,10,4,0
7,Picanto,3,0,2,4,5900000,83174,1000,9,6,0
15,Juke,3,0,2,4,14500000,65000,1000,6,4,0
22,Land Cruiser Prado,3,0,4,4,18500000,130000,2690,19,4,1
3,Taft,2,0,2,4,8350000,13273,650,2,4,1
20,Wagon R,2,0,2,4,7390000,2597,650,2,4,1
5,Insight,3,0,5,2,8150000,183000,1490,14,14,1
22,Yaris,3,0,2,4,8850000,61000,1000,3,9,1
5,Vezel,3,0,4,2,9500000,121000,1500,12,4,1
2,Glory,3,0,4,4,9900000,38000,1500,3,4,1
12,E200,3,0,5,4,13700000,107000,1797,16,4,0
20,Wagon R FZ,3,0,6,4,6100000,133000,610,9,7,0
22,Belta,3,0,5,4,6200000,152000,1300,20,4,0
5,Vezel,3,0,2,2,9150000,140000,1500,11,19,1
5,CRV,0,0,4,4,24800000,0,1500,1,4,1
22,Yaris Cross,2,0,2,2,14850000,26000,1500,4,4,1
22,Land Cruiser Prado,3,1,4,4,13200000,165000,2700,23,4,1
14,Montero,3,0,4,0,24500000,170000,3200,13,4,1
20,Wagon R Stingray,3,0,2,2,5650000,148000,660,11,4,1
15,Magnite,0,0,2,4,9890000,0,1000,1,4,1
20,Wagon R,2,0,2,2,8950000,9000,650,3,10,1
4,Raptor Ranger,3,3,4,0,29700000,5500,2000,1,4,1
22,Raize,0,0,5,4,13900000,0,1200,1,12,1
20,Wagon R,0,0,2,2,8950000,0,650,2,10,1
20,XBee,2,0,2,2,10450000,24000,1000,3,4,1
22,Yaris,1,0,4,4,10200000,7000,1000,3,6,1
13,MX 7,3,1,5,4,2520000,178000,1500,17,6,0
1,218i,2,0,5,4,25750000,12000,1500,3,4,1
22,Yaris,1,0,4,4,10000000,4000,1000,3,6,1
22,Harrier,3,0,4,4,22000000,68700,1980,10,6,1
0,A3,2,0,4,4,20900000,5000,1000,3,4,1
7,Other Model,0,0,4,4,10390000,0,1000,1,4,1
20,Alto,3,0,2,4,3650000,92000,650,23,4,1
7,Other Model,0,0,4,4,11390000,0,1000,1,4,1
5,Vezel,0,0,4,4,18200000,0,1500,1,4,1
20,Wagon R Stingray,3,0,2,4,5400000,106000,650,12,6,0
22,Fortuner,3,0,4,0,18800000,132000,3000,12,4,0
5,Vezel,3,0,4,2,14000000,24000,1500,9,4,1
22,Roomy,2,0,2,4,8475000,50000,1000,4,4,1
22,Belta,3,0,5,4,6650000,99000,1300,19,12,1
22,Raize,0,0,4,4,12850000,0,1000,1,4,1
22,Fortuner,3,0,4,0,25500000,103000,2400,9,4,0
22,Roomy,2,0,5,4,9500000,6411,990,3,6,1
7,Other Model,0,0,4,4,10390000,0,1000,1,4,1
5,Civic,3,0,5,4,8350000,144000,1600,13,4,1
22,Corolla,2,0,4,2,26500000,6000,1800,1,4,1
12,A180,1,0,5,4,24500000,8000,1330,3,4,1
15,Sunny,3,0,5,4,4450000,216000,1600,26,6,1
17,Axia,3,0,2,4,5000000,172700,1000,10,4,0
20,Wagon R FX,2,0,2,4,7650000,1400,660,2,6,1
22,Aqua,3,0,2,2,7000000,111000,1500,14,11,1
10,ZS,3,0,4,4,8400000,120000,1000,7,4,0
1,X1,0,0,4,4,33000000,0,1500,2,4,1
0,Q2,3,0,4,4,12500000,64000,1000,9,4,0
22,Raize,2,0,5,2,13500000,7956,1200,3,6,1
0,Q3,3,0,4,4,13000000,121000,2000,13,4,1
22,Land Cruiser Prado,2,1,4,0,24500000,13000,2755,3,6,1
7,Sportage,3,0,4,4,14500000,91000,2000,8,4,0
20,Ertiga,3,0,3,4,6290000,160000,1400,8,4,1
20,Wagon R FX,2,0,5,2,7500000,4646,650,1,6,1
20,Vitara,3,0,4,4,9000000,132000,2000,13,4,0
20,Celerio,3,3,2,4,4800000,122000,1000,11,6,0
20,Wagon R Stingray,3,0,2,2,5750000,150000,650,11,6,1
5,CRV,2,3,3,4,28800000,9300,1500,3,4,1
7,Other Model,0,0,4,4,10390000,0,1000,1,4,1
22,CHR,2,0,2,4,16990000,7000,1200,3,4,1
9,RX450h,3,0,4,2,18500000,123000,3500,13,4,0
16,Other Model,0,0,2,4,12750000,0,1000,1,4,1
17,Viva Elite,3,0,2,4,4150000,120000,1000,15,4,0
3,Hijet,2,0,5,4,7300000,8805,660,5,6,1
1,X1,3,0,4,4,18100000,63780,1499,8,6,0
5,Vezel,0,0,4,2,20250000,0,1500,1,4,1
8,Range Rover,3,0,2,4,34500000,101000,2000,8,4,1
22,Aqua,3,0,2,2,7200000,218700,1500,14,6,1
22,Taisor,0,0,4,4,11900000,0,1000,1,4,1
5,ZRV Z,2,0,4,4,22800000,11000,1500,3,10,1
22,Raize,2,0,5,2,13675000,12750,1200,1,4,1
5,Fit,3,0,4,2,7950000,108200,1500,11,4,1
20,Wagon R,2,0,2,4,7550000,2920,650,2,4,1
22,Vitz,3,0,2,4,8050000,78067,1000,9,10,0
22,Hilux,3,0,4,0,6900000,250000,3000,30,6,0
22,Land Cruiser Prado,2,0,4,4,54000000,1100,2700,2,4,1
4,Raptor Ranger,0,0,4,0,34200000,0,2000,1,4,1
5,Vezel,3,0,4,2,12450000,95400,1500,7,4,1
22,CHR,3,0,1,4,12900000,112000,1200,8,4,1
22,Raize,0,0,4,2,14290000,50,1200,1,4,1
6,Accent,2,0,4,4,2800000,181034,1500,25,14,0
15,ROOX HIGHWAY STAR X,2,0,2,2,9275000,1,650,3,6,1
22,Raize,0,0,4,2,14000000,100,1200,1,4,1
22,Raize,0,0,4,2,14000000,10,1200,1,4,1
22,Raize,0,0,4,2,14200000,10,1200,1,4,1
3,Move,2,0,2,4,8500000,12000,650,3,6,1
20,Wagon R FX,2,0,2,4,7595000,3000,650,2,6,1
22,Corolla,3,0,5,4,7000000,222583,1600,18,4,1
20,Wagon R FX,2,0,2,4,7595000,3000,650,2,6,1
14,Outlander,3,0,4,2,12500000,96000,1990,12,4,1
5,Civic,3,0,4,4,10500000,165000,1000,9,6,1
20,XBee,2,0,2,2,9550000,18000,1000,3,4,1
7,Other Model,0,0,2,4,12375000,0,1000,1,4,1
15,Leaf,3,0,2,1,5300000,46000,0,12,4,0
22,Allion,3,0,5,4,6300000,157000,1800,24,4,1
22,Corona,3,1,5,4,3975000,239500,1499,30,6,1
20,Other Model,2,0,3,4,9000000,16260,660,2,4,1
6,Venue,0,0,2,4,13200000,0,1000,1,4,0
3,Taft,0,0,2,4,8850000,280,650,1,4,1
22,Prius,3,0,5,2,8375000,174500,1800,16,4,1
22,Harrier,3,0,4,4,24500000,78000,1980,9,4,0
